geneID	string_protein_id	propagate_scores
CXCL10	9606.ENSP00000305651	0.0023136967729752525
TNFRSF4	9606.ENSP00000368538	0.0023009705487861023
PRF1	9606.ENSP00000398568	0.0022995591849034303
IL15	9606.ENSP00000296545	0.0022973276420932944
KLRD1	9606.ENSP00000338130	0.002294076811451106
BTLA	9606.ENSP00000333919	0.002285477283717839
CXCR4	9606.ENSP00000386884	0.0022660585371653023
TNFRSF18	9606.ENSP00000328207	0.002264171358521428
TNFRSF14	9606.ENSP00000347948	0.002256484083142201
IDO1	9606.ENSP00000430950	0.0022233643175639988
ICAM1	9606.ENSP00000264832	0.002208203998046115
CD3E	9606.ENSP00000354566	0.0022005234098916105
IFNA1	9606.ENSP00000276927	0.0021514331660555212
KLRC1	9606.ENSP00000438038	0.00214226941024559
LGALS9	9606.ENSP00000378856	0.002120880156894374
CMTM6	9606.ENSP00000205636	0.002099160790682097
CXCL9	9606.ENSP00000354901	0.002099076563775
FASLG	9606.ENSP00000356694	0.0020978387007558694
TNFSF4	9606.ENSP00000281834	0.002086562456037775
ERBB2	9606.ENSP00000269571	0.002082809558491954
CD68	9606.ENSP00000250092	0.002062164601852706
TGFB1	9606.ENSP00000221930	0.0020231379417158676
ICOSLG	9606.ENSP00000339477	0.0019833885817641117
CXCL12	9606.ENSP00000379140	0.0019805299762786677
KRAS	9606.ENSP00000256078	0.001957632910958915
CD47	9606.ENSP00000355361	0.001949612449851615
CD163	9606.ENSP00000352071	0.0019161698297520088
CD3D	9606.ENSP00000300692	0.0019150771259826423
CMTM4	9606.ENSP00000333833	0.0018857905624894058
CD3G	9606.ENSP00000431445	0.0018494080017176
FCGR1A	9606.ENSP00000358165	0.0018397247032007446
CXCR2	9606.ENSP00000319635	0.001834468180099085
HLA-DRA	9606.ENSP00000378786	0.0018194170450489774
SIRPA	9606.ENSP00000478763	0.0018131810104799369
FCGR2B	9606.ENSP00000351497	0.0018020463664727478
IDO2	9606.ENSP00000443432	0.0017918056596522092
PTEN	9606.ENSP00000361021	0.00178005918880473
LGALS9C	9606.ENSP00000329932	0.001777566702743465
IL10RA	9606.ENSP00000227752	0.0017619019086975937
HLA-G	9606.ENSP00000366024	0.0017517032009948844
LGALS9B	9606.ENSP00000315564	0.001747041361166231
STAT6	9606.ENSP00000300134	0.0017432039077324261
CDH1	9606.ENSP00000261769	0.0017278981605254253
ARG1	9606.ENSP00000349446	0.0017110092654876845
TLR7	9606.ENSP00000370034	0.0017086525070228668
ALK	9606.ENSP00000373700	0.001701008525361104
MET	9606.ENSP00000317272	0.0017000918235145466
LILRB1	9606.ENSP00000315997	0.0016726540890121598
FAS	9606.ENSP00000498466	0.0016415364912358364
CD27	9606.ENSP00000266557	0.0016267521577377753
MTOR	9606.ENSP00000354558	0.001620455428500411
HOXD13	9606.ENSP00000376322	0.0016123114668257306
MTUS1	9606.ENSP00000262102	0.0016090985574665644
MTUS2	9606.ENSP00000498251	0.0015974663256242546
SPDL1	9606.ENSP00000265295	0.0015336935635324326
NCR3LG1	9606.ENSP00000341637	0.0015336539091796307
BRAF	9606.ENSP00000419060	0.0015157036566904056
CD44	9606.ENSP00000398632	0.0014790184233840877
CD200R1	9606.ENSP00000311035	0.0014388196361810163
CCR7	9606.ENSP00000246657	0.0014255261911655982
CD40LG	9606.ENSP00000359663	0.0014167638491233885
ROS1	9606.ENSP00000357494	0.001406683532210366
SPOP	9606.ENSP00000377001	0.0013974209131415011
DDX53	9606.ENSP00000368667	0.0013496424294078939
SRC	9606.ENSP00000362680	0.0012978625104443568
IL7R	9606.ENSP00000306157	0.001202067970218743
KLRK1	9606.ENSP00000240618	0.001188028862718086
CCL2	9606.ENSP00000225831	0.0011512131501486907
TLR4	9606.ENSP00000363089	0.0011399286645778482
CCR5	9606.ENSP00000292303	0.0011381957041290442
CD2	9606.ENSP00000358490	0.001102918863764281
CKLF	9606.ENSP00000264001	0.0010879104768060247
CCL5	9606.ENSP00000474412	0.0010871910459008469
CMTM5	9606.ENSP00000344819	0.0010657514000895149
CMTM3	9606.ENSP00000400482	0.001054839554244118
CXCL8	9606.ENSP00000306512	0.001047712723623608
CMTM2	9606.ENSP00000268595	0.0010389732941716403
SELL	9606.ENSP00000498227	0.0010095429571713478
IL13	9606.ENSP00000304915	0.000998848559955969
CD69	9606.ENSP00000228434	0.0009854146755246863
SYK	9606.ENSP00000364898	0.0009783003543013368
GRB2	9606.ENSP00000376345	0.0009763068437323713
JAK2	9606.ENSP00000371067	0.0009741575735189395
FN1	9606.ENSP00000346839	0.000957928128225434
IL2RA	9606.ENSP00000369293	0.0009555482373727718
CD276	9606.ENSP00000320084	0.0009444275794255869
CXCR3	9606.ENSP00000362795	0.0009366502599696054
TBX21	9606.ENSP00000177694	0.0009302702309440748
CMTM1	9606.ENSP00000368814	0.0009278012957540784
NFKB1	9606.ENSP00000226574	0.0009269409019521461
CMTM8	9606.ENSP00000307741	0.0009174300109632263
CMTM7	9606.ENSP00000335605	0.0009174300109632263
CX3CR1	9606.ENSP00000351059	0.0009153316492650601
CCR2	9606.ENSP00000292301	0.0009065525006742004
NCAM1	9606.ENSP00000480132	0.0008998243480290363
IL1A	9606.ENSP00000263339	0.000863473865049581
TYROBP	9606.ENSP00000262629	0.0008572828220018704
TLR2	9606.ENSP00000260010	0.0008516311916134914
TNFRSF1A	9606.ENSP00000162749	0.0008512198947667052
HLA-A	9606.ENSP00000379873	0.0008416860905782718
CXCR5	9606.ENSP00000292174	0.0008281747722364772
CD5	9606.ENSP00000342681	0.0008172558861429367
B2M	9606.ENSP00000497910	0.0008165933041127841
JAK1	9606.ENSP00000499900	0.0008112665331243173
FYN	9606.ENSP00000346671	0.000806321254942768
NCR1	9606.ENSP00000291890	0.0007988601305470391
ALB	9606.ENSP00000295897	0.0007975213615833173
CTNNB1	9606.ENSP00000495360	0.0007939811238850226
IL5	9606.ENSP00000231454	0.0007805300818735239
JAK3	9606.ENSP00000432511	0.0007761184858135728
CD38	9606.ENSP00000226279	0.0007720164325562937
BCL2	9606.ENSP00000381185	0.0007688290742833623
PIK3R1	9606.ENSP00000428056	0.0007669371225465416
ITGB2	9606.ENSP00000380948	0.0007624284125011736
EGF	9606.ENSP00000265171	0.0007621165886361174
IL2RB	9606.ENSP00000216223	0.0007615994427167912
CCL4	9606.ENSP00000482259	0.0007554945622051
IFNB1	9606.ENSP00000369581	0.0007409490743031945
IL7	9606.ENSP00000263851	0.0007372685481715059
INS	9606.ENSP00000380432	0.0007346532399800407
CSF1R	9606.ENSP00000286301	0.0007334060887372328
HLA-E	9606.ENSP00000365817	0.000733354514231074
CSF3	9606.ENSP00000225474	0.0007333111493063176
KIT	9606.ENSP00000288135	0.0007264375970584651
PIK3CA	9606.ENSP00000263967	0.000710895396010222
CCR6	9606.ENSP00000343952	0.0007058084972690361
PTPN6	9606.ENSP00000391592	0.0007043302836682886
TNFSF9	9606.ENSP00000245817	0.000702800837616129
CCL3	9606.ENSP00000477908	0.0007005899220212189
GZMA	9606.ENSP00000274306	0.0006981731408452455
CX3CL1	9606.ENSP00000006053	0.0006881234835958734
ZAP70	9606.ENSP00000264972	0.0006747845052108391
CD34	9606.ENSP00000310036	0.0006671474647218313
NCR3	9606.ENSP00000342156	0.0006608940437721034
CD48	9606.ENSP00000484431	0.0006556263512343206
ACTB	9606.ENSP00000494750	0.0006477062510355703
MYD88	9606.ENSP00000498321	0.000646487445500448
HSP90AA1	9606.ENSP00000335153	0.0006418956970062563
LYN	9606.ENSP00000428924	0.0006374716364880782
STAT5A	9606.ENSP00000341208	0.0006362209981536744
CXCL1	9606.ENSP00000379110	0.0006340021298768561
MMP9	9606.ENSP00000361405	0.0006329933169071765
MYC	9606.ENSP00000478887	0.0006312790462260723
KLRC2	9606.ENSP00000371327	0.0006309780199469006
IL22	9606.ENSP00000442424	0.0006293947339175661
ITGB1	9606.ENSP00000379350	0.0006037467532742994
IL6R	9606.ENSP00000357470	0.0006000097168380827
TNFRSF8	9606.ENSP00000263932	0.0005997899370818277
IGLL5	9606.ENSP00000431254	0.0005952451021685705
FCER1G	9606.ENSP00000289902	0.0005940712442666999
PDGFRB	9606.ENSP00000261799	0.0005939355226542075
HLA-C	9606.ENSP00000365402	0.0005930763697022208
HLA-B	9606.ENSP00000399168	0.0005877337123317418
PECAM1	9606.ENSP00000457421	0.0005835169733137448
TYK2	9606.ENSP00000431885	0.0005830765713505411
TRAF6	9606.ENSP00000433623	0.0005823485176289277
GAPDH	9606.ENSP00000380070	0.0005787409695394042
PVR	9606.ENSP00000402060	0.0005784931827931093
STAT5B	9606.ENSP00000293328	0.0005780979227346677
IL9	9606.ENSP00000274520	0.000576220662112303
MAPK3	9606.ENSP00000263025	0.000573373547957403
IL3	9606.ENSP00000296870	0.0005691678868449495
CCR1	9606.ENSP00000296140	0.0005686459482571574
CXCR6	9606.ENSP00000395704	0.0005660237629449369
KLRB1	9606.ENSP00000229402	0.0005642335257888672
CD36	9606.ENSP00000415743	0.0005624701029803828
CALR	9606.ENSP00000320866	0.0005582087922047345
PDGFRA	9606.ENSP00000257290	0.0005577757215677789
TLR9	9606.ENSP00000353874	0.0005552972872347728
IL4R	9606.ENSP00000379111	0.0005551462507153144
CCL11	9606.ENSP00000302234	0.0005536089169813709
IL3RA	9606.ENSP00000327890	0.0005529875251563621
CASP3	9606.ENSP00000311032	0.0005514484284633202
CD226	9606.ENSP00000461947	0.0005503083188468878
JUN	9606.ENSP00000360266	0.0005441628073926092
IL18	9606.ENSP00000280357	0.0005399666924818409
TNFSF18	9606.ENSP00000385470	0.0005377160814754061
CD70	9606.ENSP00000395294	0.0005365886314207687
LGALS3	9606.ENSP00000254301	0.0005363364911198638
NECTIN2	9606.ENSP00000252483	0.0005351916283106106
IL2RG	9606.ENSP00000363318	0.0005300539793089201
SHC1	9606.ENSP00000401303	0.0005297401979095927
CXCL11	9606.ENSP00000306884	0.0005297265389492897
CCL22	9606.ENSP00000219235	0.0005273604864732721
CCR3	9606.ENSP00000441600	0.0005253411060309361
CXCL13	9606.ENSP00000286758	0.0005250418601593823
PIK3R2	9606.ENSP00000222254	0.0005241196052791861
LCP2	9606.ENSP00000046794	0.0005227573379846537
HLA-DRB1	9606.ENSP00000353099	0.0005188348702364757
CLEC7A	9606.ENSP00000302569	0.0005179018703018299
RHOA	9606.ENSP00000400175	0.0005175941497973088
CCL20	9606.ENSP00000351671	0.0005152747546581725
ITGAL	9606.ENSP00000349252	0.0005151392227920515
PIK3CB	9606.ENSP00000501150	0.0005141982871435479
IGF1	9606.ENSP00000376637	0.0005136692427809165
IFNA2	9606.ENSP00000369554	0.0005134170962898343
FGF2	9606.ENSP00000264498	0.0005131137966583566
CD22	9606.ENSP00000085219	0.0005130149910455151
KLRG1	9606.ENSP00000266551	0.0005127093969897778
CD1C	9606.ENSP00000357152	0.000510395282518955
CCL19	9606.ENSP00000308815	0.0005048660122942591
NRAS	9606.ENSP00000358548	0.0005036092219188667
CCL17	9606.ENSP00000219244	0.0005012862147904815
CXCL2	9606.ENSP00000427279	0.0005002682000124927
IFNGR1	9606.ENSP00000356713	0.0004971179920233622
CSF1	9606.ENSP00000327513	0.000494996178460938
CD160	9606.ENSP00000358294	0.0004934194934846913
TNFSF13B	9606.ENSP00000365048	0.000492242953671422
PIK3R3	9606.ENSP00000262741	0.0004921848876168617
PIK3CD	9606.ENSP00000366563	0.0004905813142622204
EP300	9606.ENSP00000263253	0.0004903621476141571
VCAM1	9606.ENSP00000294728	0.0004899675076391222
NCR2	9606.ENSP00000362181	0.0004892968365624206
KDR	9606.ENSP00000263923	0.0004892188854203887
HSP90AB1	9606.ENSP00000360609	0.0004875447216969808
GZMK	9606.ENSP00000231009	0.00048659120645022457
RELA	9606.ENSP00000384273	0.00048558600011087207
ITK	9606.ENSP00000398655	0.0004842991779777763
PLCG1	9606.ENSP00000244007	0.0004819942164891458
ESR1	9606.ENSP00000405330	0.0004741337969450332
CXCR1	9606.ENSP00000295683	0.00047328746927209766
HRAS	9606.ENSP00000407586	0.00047270101689202875
SDC1	9606.ENSP00000370542	0.00046939621829144613
ITGAE	9606.ENSP00000263087	0.00046790086353974854
MRC1	9606.ENSP00000455897	0.0004676716838374286
TRAF2	9606.ENSP00000247668	0.0004646040612854568
LAMP1	9606.ENSP00000333298	0.0004628944178452445
HSPA4	9606.ENSP00000302961	0.0004607835770623941
CD33	9606.ENSP00000262262	0.00045961992666194225
HLA-F	9606.ENSP00000259951	0.0004589617540158521
TRAF3	9606.ENSP00000376500	0.00045679678683667154
FCGR2A	9606.ENSP00000271450	0.0004566369627942011
CDC42	9606.ENSP00000497733	0.0004538049591202643
CCR8	9606.ENSP00000326432	0.00045236528704112826
TSLP	9606.ENSP00000339804	0.0004507870117778921
CCRL2	9606.ENSP00000349967	0.0004498937621374143
CCL21	9606.ENSP00000259607	0.000448244940319384
GNB1	9606.ENSP00000367872	0.0004472878634630333
PLCG2	9606.ENSP00000482457	0.0004468175741156644
CCR9	9606.ENSP00000350256	0.00044328784871530176
CRP	9606.ENSP00000255030	0.000443276626757086
VTCN1	9606.ENSP00000358470	0.0004418194588085397
BCL2L1	9606.ENSP00000365230	0.0004338584373892837
CXCL5	9606.ENSP00000296027	0.0004325181021229348
TLR3	9606.ENSP00000296795	0.00043251175426101303
RPS27A	9606.ENSP00000272317	0.00043144742639196384
IFNAR1	9606.ENSP00000270139	0.0004309494633203544
VAV1	9606.ENSP00000472929	0.00043004030695434846
SCARB2	9606.ENSP00000264896	0.0004287348358181775
IL1R1	9606.ENSP00000386380	0.00042795437899672303
KIR2DL1	9606.ENSP00000336769	0.00042335637070963763
MAPK1	9606.ENSP00000215832	0.0004222906672470124
SCARB1	9606.ENSP00000261693	0.00041974302771253727
IL12RB1	9606.ENSP00000470788	0.00041675603700801493
GNAQ	9606.ENSP00000286548	0.00041454976504876566
SHH	9606.ENSP00000297261	0.0004127625073811696
IL21R	9606.ENSP00000338010	0.00041213591001274647
LTA	9606.ENSP00000403495	0.0004069307392044179
CD74	9606.ENSP00000009530	0.0004054590891172269
B3GAT1	9606.ENSP00000433847	0.0004044956468678091
CBL	9606.ENSP00000264033	0.00040305136603313016
RUNX1	9606.ENSP00000300305	0.00040017292521030465
HIF1A	9606.ENSP00000437955	0.0003998538846901966
PF4	9606.ENSP00000296029	0.000399782063100288
UBC	9606.ENSP00000441543	0.00039887703395342586
HLA-DPA1	9606.ENSP00000393566	0.000397348823898857
PTK2	9606.ENSP00000341189	0.0003969590295897119
KIR3DL1	9606.ENSP00000375608	0.0003964539790718336
CD1D	9606.ENSP00000501245	0.00039456190735555726
IL10RB	9606.ENSP00000290200	0.0003924830397192751
APP	9606.ENSP00000284981	0.0003901610905151291
FLT3LG	9606.ENSP00000469613	0.00038586584591374936
SH2D1A	9606.ENSP00000360181	0.00038516707139209716
IGF1R	9606.ENSP00000497069	0.0003846446925584873
NFKBIA	9606.ENSP00000216797	0.0003843943810914598
CCL27	9606.ENSP00000259631	0.000383525797549252
CCR10	9606.ENSP00000332504	0.00038261798658418975
CD79A	9606.ENSP00000221972	0.0003815356533924658
APOE	9606.ENSP00000252486	0.0003811201193440841
IRF7	9606.ENSP00000380697	0.00038092738523048936
IRF1	9606.ENSP00000245414	0.0003806823002592054
IL23R	9606.ENSP00000321345	0.0003780624396726517
CSF3R	9606.ENSP00000362195	0.0003777904521653691
SOCS3	9606.ENSP00000330341	0.0003759873188119595
CD209	9606.ENSP00000315477	0.00037494707255774224
HDAC1	9606.ENSP00000362649	0.0003744881456350493
CCND1	9606.ENSP00000227507	0.000372928171846287
FOS	9606.ENSP00000306245	0.00037260992654456485
ITGA4	9606.ENSP00000380227	0.000372241447376285
CCL25	9606.ENSP00000375086	0.0003702885887294813
HLA-DQB1	9606.ENSP00000364080	0.0003701878832921459
BCL6	9606.ENSP00000384371	0.00037017098053641326
IL11	9606.ENSP00000264563	0.0003697146314214512
FLT3	9606.ENSP00000241453	0.0003693998926051621
GNAI1	9606.ENSP00000497260	0.00036822038503161395
CCL13	9606.ENSP00000225844	0.0003665859345837863
CHUK	9606.ENSP00000359424	0.00036558205960792215
HLA-DQA1	9606.ENSP00000339398	0.0003646183493689728
LILRB2	9606.ENSP00000375629	0.0003642195902342867
CD7	9606.ENSP00000312027	0.0003625600596721004
ARRB2	9606.ENSP00000403701	0.0003621748204968808
DDX58	9606.ENSP00000369213	0.0003618510378922641
MAPK8	9606.ENSP00000378974	0.00036180170263738336
HOXD9	9606.ENSP00000249499	0.00036133345736876166
HGF	9606.ENSP00000222390	0.0003607522504339026
CTAG1B	9606.ENSP00000332602	0.00035963250199404353
GNG2	9606.ENSP00000334448	0.00035921832736488917
IRS1	9606.ENSP00000304895	0.0003583909048665837
NKG7	9606.ENSP00000221978	0.0003573665922418483
CD1B	9606.ENSP00000357150	0.0003559824749765101
IFNA17	9606.ENSP00000411940	0.00035527329853322296
KIR2DL3	9606.ENSP00000342215	0.0003531918436971897
CASP8	9606.ENSP00000351273	0.00035301834601091775
PPARG	9606.ENSP00000287820	0.0003527520260585874
HCST	9606.ENSP00000246551	0.00035182249583413076
LEP	9606.ENSP00000312652	0.00035132560516794797
TREM2	9606.ENSP00000362205	0.0003508163011080829
IL12RB2	9606.ENSP00000262345	0.0003487906035660638
CXCL3	9606.ENSP00000296026	0.0003485644426655973
CD200	9606.ENSP00000420298	0.0003480383794116249
STAT4	9606.ENSP00000351255	0.00034728620532137176
CSF2RB	9606.ENSP00000384053	0.0003458343541194067
H3C13	9606.ENSP00000333277	0.0003456172915519967
GRAP2	9606.ENSP00000339186	0.0003451183510069215
IKBKB	9606.ENSP00000430684	0.0003450462488283732
CD83	9606.ENSP00000368450	0.00034457345784467193
UBA52	9606.ENSP00000388107	0.00034405741127766187
HCK	9606.ENSP00000365012	0.0003423368986820987
CALM3	9606.ENSP00000291295	0.00034222653615234106
IRF3	9606.ENSP00000471896	0.00034203616406047385
GATA3	9606.ENSP00000368632	0.00034189720399745263
GNLY	9606.ENSP00000436423	0.0003415372032629185
H3C12	9606.ENSP00000352252	0.00034095975290825744
THY1	9606.ENSP00000284240	0.00033962386202763097
XCR1	9606.ENSP00000310405	0.0003395548108761723
CASP1	9606.ENSP00000433138	0.00033841037197954995
BRCA1	9606.ENSP00000418960	0.0003378960824649578
ITGB3	9606.ENSP00000452786	0.0003375186641395184
CCL26	9606.ENSP00000378365	0.000337294549911218
SOCS1	9606.ENSP00000496577	0.000335294583439932
IL6ST	9606.ENSP00000370698	0.0003336116437044287
AOC3	9606.ENSP00000312326	0.0003330603306839407
TRAT1	9606.ENSP00000295756	0.00032958055508089054
ERBB3	9606.ENSP00000267101	0.0003295151583431547
CCL1	9606.ENSP00000225842	0.00032893686732796053
EOMES	9606.ENSP00000388620	0.00032887441533596175
PPBP	9606.ENSP00000296028	0.00032652770322423477
STAT2	9606.ENSP00000315768	0.0003247235483380116
IFNAR2	9606.ENSP00000343957	0.0003245898926711273
SPN	9606.ENSP00000498852	0.000324304149683554
SMAD3	9606.ENSP00000332973	0.00032168876180626264
CAV1	9606.ENSP00000339191	0.00032052158326952273
IKBKG	9606.ENSP00000483825	0.0003202187189668344
HOXD10	9606.ENSP00000249501	0.00031945031000733327
IL13RA1	9606.ENSP00000360730	0.00031938179093759047
IL22RA1	9606.ENSP00000270800	0.00031824965122392304
CREBBP	9606.ENSP00000262367	0.00031492077327788807
MME	9606.ENSP00000418525	0.00031434347259901826
XCL1	9606.ENSP00000356792	0.00031423892180909856
SELP	9606.ENSP00000263686	0.00031358242539542464
CR2	9606.ENSP00000356024	0.0003133229251580822
NT5E	9606.ENSP00000257770	0.00031275541167864035
PLK1	9606.ENSP00000300093	0.00031258135152594896
CXCL16	9606.ENSP00000293778	0.00031212341651491813
CCL7	9606.ENSP00000367832	0.0003121224748586184
OSM	9606.ENSP00000215781	0.0003116046170606974
FGFR1	9606.ENSP00000393312	0.0003113070770256569
ARRB1	9606.ENSP00000409581	0.00030974981293065227
TLR8	9606.ENSP00000312082	0.0003097284168199925
IL27RA	9606.ENSP00000263379	0.00030796855157362964
IL17F	9606.ENSP00000337432	0.0003075872483712135
THBS1	9606.ENSP00000260356	0.00030732824771767954
TBK1	9606.ENSP00000329967	0.0003071620250821288
MPO	9606.ENSP00000225275	0.00030688586539466496
H3-3B	9606.ENSP00000254810	0.00030584245956914957
BTK	9606.ENSP00000483570	0.00030551227721865474
AGT	9606.ENSP00000355627	0.0003053599430003582
RIPK1	9606.ENSP00000259808	0.0003049667918652627
VWF	9606.ENSP00000261405	0.00030403846253406033
IFNL1	9606.ENSP00000329991	0.0003028118367404035
CD96	9606.ENSP00000283285	0.0003024489325271012
ITGA2B	9606.ENSP00000262407	0.00030195566278566984
CXCL6	9606.ENSP00000226317	0.00030186059702956954
PTGS2	9606.ENSP00000356438	0.0003013877203291275
ENTPD1	9606.ENSP00000360250	0.00030091243021502633
H4C6	9606.ENSP00000244537	0.00030007828110612125
GNAI2	9606.ENSP00000312999	0.000299425519178396
CALML5	9606.ENSP00000369689	0.00029927945960937904
SOS1	9606.ENSP00000384675	0.00029917613488585846
HMGB1	9606.ENSP00000345347	0.00029783188404750705
BDNF	9606.ENSP00000414303	0.00029726815034940643
PRKACA	9606.ENSP00000309591	0.0002972355594679131
GSK3B	9606.ENSP00000324806	0.00029716344085123255
FGFR2	9606.ENSP00000410294	0.00029647980525911
CALML3	9606.ENSP00000315299	0.0002962891067907172
HLA-DQA2	9606.ENSP00000364076	0.00029620109897256447
IL33	9606.ENSP00000370842	0.00029608133462217173
NCK1	9606.ENSP00000417273	0.00029550935248480204
KITLG	9606.ENSP00000495951	0.0002953872679718985
FOXO1	9606.ENSP00000368880	0.0002937487549622096
KLRF1	9606.ENSP00000483713	0.000293411371076039
IFNLR1	9606.ENSP00000327824	0.0002932036374258461
KIR2DL4	9606.ENSP00000339634	0.0002929398254743091
CD1A	9606.ENSP00000289429	0.0002926775209597816
KIR3DL3	9606.ENSP00000291860	0.00029265110740781154
MICB	9606.ENSP00000252229	0.00029241177694450685
CALML4	9606.ENSP00000419081	0.0002914215446953714
IRAK1	9606.ENSP00000358997	0.00029140218806311896
CEACAM1	9606.ENSP00000161559	0.0002907073559885158
ERBB4	9606.ENSP00000342235	0.0002904605305071433
MMP2	9606.ENSP00000219070	0.00028922235075324514
HOXD11	9606.ENSP00000249504	0.00028908707061854773
IFIH1	9606.ENSP00000497271	0.00028764888859854093
PRKACB	9606.ENSP00000359719	0.00028711581614192146
KIF2C	9606.ENSP00000361298	0.0002868338224581621
SLAMF1	9606.ENSP00000438406	0.0002858302146366126
GNAL	9606.ENSP00000334051	0.00028531530403040097
TNFRSF1B	9606.ENSP00000365435	0.0002847369187136088
CD1E	9606.ENSP00000357149	0.0002846774064450312
CALML6	9606.ENSP00000304643	0.00028405544776844566
EPOR	9606.ENSP00000222139	0.0002831238488646438
CCL8	9606.ENSP00000378118	0.0002830553065006792
GZMH	9606.ENSP00000216338	0.00028023373152849334
HSPB3	9606.ENSP00000303394	0.00027827771418614106
MS4A1	9606.ENSP00000433277	0.00027804883871803717
TNFSF8	9606.ENSP00000223795	0.0002775374687968065
TRAF1	9606.ENSP00000362994	0.00027489505302697034
TIMP1	9606.ENSP00000218388	0.000274497211621776
MAPK14	9606.ENSP00000229795	0.0002742929188706966
CD9	9606.ENSP00000371958	0.00027421787401155594
CD6	9606.ENSP00000323280	0.00027372896689535506
TNFSF14	9606.ENSP00000469049	0.00027363397356649924
CYCS	9606.ENSP00000307786	0.00027354423990483967
IRF9	9606.ENSP00000380073	0.0002730239763070294
ANPEP	9606.ENSP00000300060	0.00027286027769148817
TLR1	9606.ENSP00000354932	0.00027284393977544777
PRKACG	9606.ENSP00000366488	0.0002728084833197997
NTRK1	9606.ENSP00000431418	0.00027212801169200994
RPL5	9606.ENSP00000359345	0.0002717593685595874
IL13RA2	9606.ENSP00000361004	0.00027175510103656924
CDK1	9606.ENSP00000378699	0.00027057596333244035
UBB	9606.ENSP00000478771	0.0002705163014886668
KIR3DL2	9606.ENSP00000325525	0.00026909919168785837
CRK	9606.ENSP00000300574	0.0002687971746126487
IL5RA	9606.ENSP00000412209	0.00026852999052975136
ANXA5	9606.ENSP00000296511	0.00026849740056485074
SIRT1	9606.ENSP00000212015	0.00026841590661336287
PTPN22	9606.ENSP00000352833	0.0002677823162678531
ABL1	9606.ENSP00000361423	0.0002677632197893375
TRAF5	9606.ENSP00000261464	0.00026772275194475795
CCNB1	9606.ENSP00000256442	0.0002664373479884433
FLT1	9606.ENSP00000282397	0.000266176479437446
CD244	9606.ENSP00000357012	0.0002660876398603488
C3	9606.ENSP00000245907	0.000265550301663651
ITGAV	9606.ENSP00000261023	0.00026545095201776803
IL23A	9606.ENSP00000228534	0.0002651027902051793
AIF1	9606.ENSP00000365227	0.00026440872054454985
HLA-DMA	9606.ENSP00000363976	0.0002636420855301987
CCL18	9606.ENSP00000479955	0.0002633215581252711
CSK	9606.ENSP00000220003	0.0002627853782597812
H3-4	9606.ENSP00000355657	0.00026270540748518027
CD81	9606.ENSP00000263645	0.0002624421681553913
CCL24	9606.ENSP00000400533	0.0002618845825343301
ISG15	9606.ENSP00000496832	0.0002616947384965797
CREB1	9606.ENSP00000387699	0.00026147579044436616
SMAD4	9606.ENSP00000341551	0.0002583758483868807
LAT	9606.ENSP00000378845	0.00025778596548328274
LIF	9606.ENSP00000249075	0.0002577087945857299
FGFR3	9606.ENSP00000339824	0.00025559055618552736
ITGA5	9606.ENSP00000293379	0.0002554888087656923
CTSS	9606.ENSP00000357981	0.00025502207819887987
